# pdfs for 100 shots per point of a perfect pattern.  There are two data blocks
# separated by a blank line.  The first is for the unbiased estimator and the
# second is the naive estimator, both defined in r3.py.
#
# Within each block, the first column is the value of r_3, second is the
# (normalised such that the max is 1) pdf of a true Gaussian using the mean and
# std of the distribution of values from 1_000_000 simulations and the last
# column is the Monte--Carlo'd pdf from the same 1_000_000 samples of the
# distribution using the estimators in r3.py.
1.75158916e+00 9.92668248e-01 1.00000000e+00
1.75309159e+00 9.92544516e-01 9.93502661e-01
1.75459402e+00 9.91329064e-01 9.90758967e-01
1.75609644e+00 9.89025903e-01 9.86132209e-01
1.75759887e+00 9.85642620e-01 9.78078860e-01
1.75910130e+00 9.81190342e-01 9.72188847e-01
1.76060373e+00 9.75683670e-01 9.68579953e-01
1.76210616e+00 9.69140604e-01 9.68600509e-01
1.76360858e+00 9.61582441e-01 9.58000318e-01
1.76511101e+00 9.53033663e-01 9.43029150e-01
1.76661344e+00 9.43521800e-01 9.30892016e-01
1.76811587e+00 9.33077289e-01 9.18495900e-01
1.76961830e+00 9.21733305e-01 9.09122946e-01
1.77112072e+00 9.09525592e-01 9.01846969e-01
1.77262315e+00 8.96492268e-01 8.85258964e-01
1.77412558e+00 8.82673634e-01 8.71516167e-01
1.77562801e+00 8.68111966e-01 8.56692849e-01
1.77713043e+00 8.52851292e-01 8.31296178e-01
1.77863286e+00 8.36937183e-01 8.15130403e-01
1.78013529e+00 8.20416518e-01 8.01731487e-01
1.78163772e+00 8.03337259e-01 7.81555013e-01
1.78314015e+00 7.85748221e-01 7.64408409e-01
1.78464257e+00 7.67698839e-01 7.55708758e-01
1.78614500e+00 7.49238944e-01 7.35715652e-01
1.78764743e+00 7.30418533e-01 7.10919164e-01
1.78914986e+00 7.11287549e-01 6.95366565e-01
1.79065228e+00 6.91895667e-01 6.71994461e-01
1.79215471e+00 6.72292083e-01 6.49202117e-01
1.79365714e+00 6.52525314e-01 6.27653247e-01
1.79515957e+00 6.32643009e-01 6.12789977e-01
1.79666200e+00 6.12691766e-01 6.05609324e-01
1.79816442e+00 5.92716963e-01 5.84637358e-01
1.79966685e+00 5.72762598e-01 5.57306799e-01
1.80116928e+00 5.52871147e-01 5.37769818e-01
1.80267171e+00 5.33083429e-01 5.19798634e-01
1.80417413e+00 5.13438489e-01 5.01108527e-01
1.80567656e+00 4.93973490e-01 4.82691246e-01
1.80717899e+00 4.74723624e-01 4.63926819e-01
1.80868142e+00 4.55722035e-01 4.47071157e-01
1.81018385e+00 4.36999755e-01 4.24279162e-01
1.81168627e+00 4.18585654e-01 4.07236511e-01
1.81318870e+00 4.00506408e-01 3.94718597e-01
1.81469113e+00 3.82786470e-01 3.73794409e-01
1.81619356e+00 3.65448068e-01 3.54420522e-01
1.81769598e+00 3.48511204e-01 3.38243430e-01
1.81919841e+00 3.31993667e-01 3.23534956e-01
